Tipo,Titulo,DOI,Ano,Docente
tipo=TrabalhoEventos,titulo=Um Framework Gamificado para a Disciplina Algoritmos ou Equivalente,doi=10.5753/cbie.wcbie.2019.1042,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,"titulo=The Use of PBL (Points, Badges and Leaderboards) Components and Game Mechanics for Teaching and Learning of Knowledge Management",doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=REACT-M: O Relato de um Estudo de Caso de Aplicação de um Método Ágil para Gerência de Requisitos de Software,doi=,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=REACT-M: Uma Abordagem Ágil para a Gerência de Requisitos de Software,doi=,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=Continuous Improvement of IT Acquisition Process in Federal Public Organizations: Challenges in the Brazilian Context,doi=10.1145/3411564.3411633,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=Construction of a syllabus adhering to the teaching of software testing using agile practices,doi=10.1109/FIE44824.2020.9274266,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=Validation of a gamified framework for teaching and learning for algorithms subject from a control group,doi=10.1109/FIE44824.2020.9274265,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=The use of gamification to support the teaching-learning of software exploratory testing: an experience report based on the application of a framework,doi=10.1109/FIE44824.2020.9273943,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A teaching proposal for the software measurement process using gamification: an experimental study,doi=10.1109/FIE44824.2020.9274194,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=Model for teaching and training software testing in an agile context,doi=10.1109/FIE44824.2020.9274117,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=APPLICATION OF THE COMPETENCE GOALS OF THE MOSE COMPETENCE MODEL USING AGILE PRINCIPLES AND PRACTICES: AN EXPERIENCE REPORT AND AN EVALUATION FROM INDICATORS AND INSIGHTS APLICACAO DOS OBJETIVOS DE CO,doi=10.5748/17CONTECSI/PSE-6430,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=SPIDER REACT: A TOOL TO SUPPORT THE APPLICATION OF THE REACT AGILE REQUIREMENTS DEVELOPMENT METHOD SPIDER REACT: UMA FERRAMENTA DE APOIO A APLICACAO DO METODO DE DESENVOLVIMENTO DE REQUISITOS AGIL RE,doi=10.5748/17CONTECSI/PSE-6431,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A SYSTEMATIZED SUPPORT PLATFORM FOR CONTENT MANAGEMENT OF THE MOSE COMPETENCE MODEL UMA PLATAFORMA DE APOIO SISTEMATIZADA PARA A GERENCIA DE CONTEUDO DO MODELO MOSE COMPETENCE,doi=10.5748/17CONTECSI/PSE-6433,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=AN AGILE APPROACH FOR IMPLEMENTING PROJECT MANAGEMENT AND REQUIREMENTS MANAGEMENT PROCESSES INCLUDED IN MR-MPS-SW UMA ABORDAGEM AGIL PARA A IMPLEMENTACOES DOS PROCESSOS DE GERENCIA DE PROJETOS E GEREN,doi=10.5748/17CONTECSI/PSE-6434,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,"titulo=MAPPING THE ASSETS OF THE CAPACITY, AVAILABILITY AND CONTINUITY MANAGEMENT PROCESSES CONTAINED IN THE MR-MPS MODEL FOR SERVICE WITH ITIL ASSETS MAPEAMENTO DOS ATIVOS DOS PROCESSOS DE GESTAO DE CAPACID",doi=10.5748/17CONTECSI/PSE-6435,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=EVOLUTION OF SPIDER-MOSEAPPRAISAL: A TOOL TO SUPPORT THE GENERATION OF EVIDENCE FOR THE CONTEXT ASSESSMENT OF THE MOSE COMPETENCE CERTIFICATION SPIDER-MOSEAPPRAISAL: UMA FERRAMENTA DE APOIO A AVALIACA,doi=10.5748/17CONTECSI/PSE-6436,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A MPS VALIDATION AND VERIFICATION PROCESS FOCUSED ON MULTI-MODEL IMPLEMENTATION UM PROCESSO DE VALIDACAO E VERIFICACAO EM MPS COM FOCO NA IMPLEMENTACAO MULTI-MODELO,doi=10.5748/17CONTECSI/PSE-6437,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A PROCESS FOR ENTERPRISES BASED ON MOSE COMPETENCE MODEL UM PROCESSO PARA EMPREENDIMENTOS BASEADO NO MODELO MOSE COMPETENCE,doi=10.5748/17CONTECSI/PSE-6438,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=THE MPS HUMAN RESOURCES MANAGEMENT PROCESS FOCUSING ON MULTI-MODEL IMPLEMENTATION PROCESSO DE GERENCIA DE RECURSOS HUMANOS EM MPS COM FOCO NA IMPLEMENTACAO MULTI-MODELO,doi=10.5748/17CONTECSI/PSE-6439,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=STUDENT-CENTERED APPROACHES AND INDUSTRY TRAINING PRACTICES FOR SOFTWARE PROCESS AND QUALITY: AN AH-HOC LITERATURE REVIEW ABORDAGENS CENTRADAS NO ALUNO E PRATICAS DE CAPACITACAO DA INDUSTRIA PARA PROC,doi=10.5748/17CONTECSI/PSE-6453,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A SURVEY OF TEACHING METHODS FOR A PROGRAMMING SUBJECT: A LITERATURE REVIEW UM LEVANTAMENTO DE METODOS DE ENSINO PARA A DISCIPLINA DE PROGRAMACAO: UMA REVISAO DA LITERATURA,doi=10.5748/17CONTECSI/PSE-6454,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=AN EVIDENCE-BASED STUDY ON AUTOMATED EXPLORATORY TESTING UM ESTUDO BASEADO EM EVIDENCIAS SOBRE TESTE EXPLORATORIO AUTOMATIZADO,doi=10.5748/17CONTECSI/PSE-6477,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=AN ADHERENCE ANALYSIS OF OPEN SOURCE TOOLS TO MEET THE VALIDATION AND VERIFICATION PROCESSES ADHERING TO CMMI-DEV AND ISO/IEC/IEEE 29119 UMA ANALISE DE ADERENCIA DE FERRAMENTAS OPEN SOURCE PARA ATENDI,doi=10.5748/17CONTECSI/PSE-6478,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=AN ANALYSIS OF PROBLEMS IN THE IMPLEMENTATION OF SOFTWARE PROCESS IMPROVEMENT: A LITERATURE REVIEW AND SURVEY UMA ANALISE DE PROBLEMAS DURANTE A IMPLANTACAO DE MELHORIA DE PROCESSO DE SOFTWARE: UMA RE,doi=10.5748/17CONTECSI/PSE-6480,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=ADAPTATION OF A HUMAN RESOURCES MANAGEMENT PROCESS BASED ON THE SUPPORT OF A SOFT-WARE TOOL ADAPTACAO DE UM PROCESSO DE GERENCIA DE RECURSOS HUMANOS A PARTIR DO APOIO DE UMA FERRAMENTA DE SOFTWARE,doi=10.5748/17CONTECSI/PSE-6492,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=ANALYSIS OF THE APPLICATION OF PEDAGOGICAL APPROACHES IN WORKS ON EDUCATIONAL INFORMATICS ANALISE DA APLICACAO DAS ABORDAGENS PEDAGOGICAS EM TRABALHOS SOBRE INFORMATICA EDUCATIVA,doi=10.5748/17CONTECSI/PSE-6493,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=AGILE GAME DEVELOPMENT PROCESS: A GAME DEVELOPMENT PROCESS AGILE GAME DEVELOPMENT PROCESS: UM PROCESSO PARA O DESENVOLVIMENTO DE JOGOS,doi=10.5748/17CONTECSI/PSE-6494,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,"titulo=A MAPPING OF THE ASSETS INCLUDED IN THE REFERENCE STANDARDS OF RF-SBC, CS-CURRICULA ACM / IEE 2013 AND SWEBOK REGARDING THE KNOWLEDGE AREA ABOUT SOFTWARE PROCESS UM MAPEAMENTO SOBRE OS ATIVOS CONSTANT",doi=10.5748/17CONTECSI/PSE-6496,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A SURVEY-BASED STUDY ON A LEARNING AND KNOWLEDGE TRANSFER PROCESS IN INFORMATION TECHNOLOGY COURSES UM ESTUDO BASEADO EM SURVEY SOBRE UM PROCESSO DE APRENDIZAGEM E TRANSFERENCIA DE CONHECIMENTO EM CUR,doi=10.5748/17CONTECSI/PSE-6559,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A MANUAL FOR USING THE TESTLINK TOOL TO PERFORM THE VALIDATION AND VERIFICATION PROCESS ADHERING TO CMMI-DEV AND ISO/ IEC/IEEE 29119 UM MANUAL DE USO DA FERRAMENTA TESTLINK PARA EXECUCAO DE PROCESSO D,doi=10.5748/17CONTECSI/PSE-6560,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=A SOLUTION PROPOSAL FOR SOFTWARE PROCESS IMPROVEMENT PROBLEMS FROM THE USE OF GAMIFICATION UMA PROPOSTA DE SOLUCAO PARA PROBLEMAS DE MELHORIA DO PROCESSO DE SOFTWARE A PARTIR DA UTILIZACAO DE GAMIFICA,doi=10.5748/17CONTECSI/PSE-6561,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=CREATION AND EVALUATION METHODS OF GAME DESIGN DOCUMENT: RESULTS OF A SYSTEMATIC LITERATURE REVIEW METODOS DE CRIACAO E AVALIACAO DO GAME DESIGN DOCUMENT: RESULTADOS DE UMA REVISAO SISTEMATICA DA LITE,doi=10.5748/17CONTECSI/PSE-6565,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=MPS Appraisal online: An Experience on COVID-19 Times,doi=10.1145/3439961.3439995,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TrabalhoEventos,titulo=Gamification and Evaluation of Agile Tests Use in Software Quality Subjects: A Case Study,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,"titulo=Engenharia de Software, Uma Prática em Empresa Regional",doi=,ano=2004,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Workflow do ToolManager: Um Gerenciador de Ferramentas CASE,doi=,ano=2004,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Proposta de um Ambiente de Implementação de Processo de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Modelo Comportamental de um Ambiente de Implementação de Processo de Software,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Análise Comparativa de Metodologias Tradicionais e Ágeis,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Implantando o Modelo CMMI em uma Empresa de Software de Pequeno Porte Jovem e Imatura,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Publicação do Processo de Software no ImPProS: Um Ambiente de Implementação Progressiva do Processo de Software,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Mapeamento dos Conceitos do guia do CMMI em notações do SPEM no contexto da Definição do Processo de Software,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Abordagem de Modelos e Normas de Qualidade para Processos de Software,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Características para a Definição de Processo de Software em um Ambiente de Implementação Progressiva do Processo de Software,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Instituição Avaliadora SWQuality: Aprendizado Obtido das Avaliações MPS.BR,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=WISE: Uma Abordagem Sistêmica para uso na Avaliação MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Institucionalização do Processo de Projeto e Construção do Produto em uma Fábrica de Software,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Um relato de Melhoria do Processo de Teste de Software a uma Fábrica de Software,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Spider-QA: Uma Solução de Apoio ao Processo de Garantia da Qualidade,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=A Software Process Simulator Machine for Software Engineering Simulation Games,doi=10.1109/sbgames.2010.35,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=A Comparative Analysis between BPMN and SPEM Modeling Standards in the Software Processes Context,doi=10.4236/jsea.2012.55039,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=xSPIDER_ML: Proposal of a Software Processes Enactment Language Compliant with SPEM 2.0,doi=10.4236/jsea.2012.56044,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Results of a Systematic Review of Human Resources Management using Quality Models Profiles,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=A Process Framework for the Software and Related Services Acquisition Based on the CMMI-ACQ and the MPS.BR Acquisition Guide,doi=10.1109/TLA.2012.6418130,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Metodologia para configuração de instrumentos para auxiliar iniciativas de melhoria do processo de teste de software multi-modelos baseadas no MPT.Br e TMMi - DOI 10.5752/P.2316-9451.2013v2n1p3,doi=10.5752/P.2316-9451.2013v2n1p3,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma pesquisa qualitativa sobre o perfil de uma amostra das organizações certificadas no modelo MPT.Br,doi=10.5752/P.2316-9451.2014v2n2p3,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Experimental Evaluation of a Serious Game for Teaching Software Process Modeling,doi=10.1109/te.2015.2411573,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Apoio Ferramental de Software Livre para Implementação do Processo de Gerência de Configuração do MPS.BR,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Apoio Ferramental de Software Livre para Implementação do Processo de Medição do Modelo MPS.BR,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Apoio Sistematizado de Software Livre para Implementação do Processo de Gerência de Requisitos do MPS.BR,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=SPIDER: Uma Proposta de Solução Sistêmica de um SUITE de Ferramentas de Software Livre de Apoio à Implementação do Modelo MPS.BR,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Spider-PM: Ferramenta de Software Livre de Apoio à Modelagem de Processos de Software,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Spider-QA: Uma Ferramenta de Software Livre de Apoio à Garantia da Qualidade,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Projeto SPIDER ? Software Process Improvement: DEvelopment and Research,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Apoio Sistêmico na Avaliação de Produtos de Software no Contexto do MEDE-PROS,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Proposta de Ontologia para Gerência de Requisitos: Relacionamentos de Dependência entre as Práticas do CMMI-DEV Nível 2 e MR-MPS-SW Nível G DOI - 10.5752/P.2316-9451.2015v3n2p22,doi=10.5752/p.2316-9451.2015v3n2p22,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Análise da Literatura Especializada sobre a Aplicação de Métodos Ágeis no Contexto da Área de Processo de Solução Técnica constante em Modelos de Qualidade para Processo de Software,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Um Mapeamento Sistemático sobre Abordagens de Apoio à Rastreabilidade de Requisitos no Contexto de Projetos de Software,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Um Framework de Práticas Ágeis para Apoio à Implementação do Processo de Projeto e Construção do Produto,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Abordagem para a Implementação Multi-Modelos de Qualidade de Software Adotando a CERTICS e o CMMI-DEV,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Análise Comparativa das Práticas do Processo de Gerência de Riscos usando Modelos de Qualidade para o Processo de Software,doi=10.5752/P.2316-9451.2016v4n2p41,ano=2016,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=UMA ABORDAGEM METODOLÓGICA PARA A IMPLEMENTAÇÃO MULTI-MODELOS DE QUALIDADE DE SOFTWARE ADOTANDO CERTICS E CMMI-DEV,doi=,ano=2016,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Explorando a Gestão de Contratos com Fornecedores no Contexto de CMMI-DEV e Metodologias Ágeis,doi=,ano=2017,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma Proposta de Processo para Aquisição de Software e Serviços Correlatos Baseada no CMMI- ACQ e no Guia de Implementação do MPS.BR,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Uma pesquisa qualitativa sobre o perfil de uma amostra das organizações certificadas no modelo MPT.Br,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Um Estudo de Caso de Aplicação de um Método Ágil para Desenvolvimento de Requisitos de Software: O REACT,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=A Framework for continuous improvement of the IT acquisition process at Brazilian federal public organisations: An action-research study,doi=10.1504/ijbis.2020.10027984,ano=2020,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=An Experimental Evaluation of a Teaching Approach for Statistical Process Control in Computer Courses,doi=10.4018/IJICTE.2021010110,ano=2021,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ArtigosPublicados,titulo=Instituição Avaliadora SWQuality: Aprendizado Obtido das Avaliações MPS.BR,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Planejamento e projeto do MechanicPlan: um sistema para automação do plano de manutenção em mecânica,doi=,ano=2002,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Digital Knowledge: um projeto de uma biblioteca digital,doi=,ano=2002,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=MobileShop: um projeto de uma ferramenta de um m-commerce para venda de produtos,doi=,ano=2002,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Plano e Projeto do Acasys: Um Sistema para Automação das Atividades Acadêmicas,doi=,ano=2003,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Adaptação do Rup para Projetos de Software E-Commerce,doi=,ano=2003,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Definição de uma Metodologia de Projeto Baseada no RUP para aplicações de E-commerce,doi=,ano=2003,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Automação do Plano de Desenvolvimento de Software-SAPS,doi=,ano=2003,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise Comparativa das Metodologias de Desenvolvimento de Softwares Tradicionais e Ágeis,doi=,ano=2004,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise (adaptação) do modelo IDEAL para um Ambiente de Implementação de Processo de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise de Regras de Projeto de Software para a Definição de Processo de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise das Características Organizacionais para a Definição de Processos de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Reuso de Processos de Software em um Ambiente de Implementação de Processos de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Construção Gráfica de Processos de Desenvolvimento e Geração de uma Ontologia de Processo de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=AutoProcess - Uma Ferramenta para Automatizar o Processo de Software,doi=,ano=2004,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Modelagem e Avaliação do CMMI no SPEM para Definição de um Meta-Processo de Software,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Utilização de Métricas em uma Ferramenta de Apoio à Melhoria Contínua de Processos de Software,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise de Técnicas de Engenharia de Software para a Integração e Padronização de Projetos de Software,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Especificação e Desenvolvimento de uma Ferramenta para a Definição de um Processo de Software Padrão para Organização,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Especificação e Desenvolvimento de uma Ferramenta para a Especialização do Processo de Software para Organização,doi=,ano=2005,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Estudo da Conversão dos Componentes do Processo de Software a &#09;partir de modelos/normas de qualidade,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma Perspectiva de Mapeamento entre os modelos CMMI e o MPS.Br,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Suite de Integração de Ferramentas de suporte para a implementação do CMMI nível 2,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Adaptação de uma Ferramenta de Modelagem para a Definição de um Processo de Software,doi=,ano=2006,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Abordagem Comparativa entre Modelo de Melhoria para Processo de Software,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Trace Tracker: um sistema para gerenciamento de rastreabilidade,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise Comparativa de Notações de Modelagem de Processo de Software: SPEM versus BPMN,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,"titulo=Especificação de Arquivos de Ajuda do ImPProS e suas Ferramentas de Suporte, e Implementação da Estrutura de Integração do ImPProS",doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Especificação e Desenvolvimento de uma Ferramenta para a Execução e Acompanhamento do Processo de Software,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Definição do Mapeamento de Normas/Modelos de Qualidade do Processo de Software e Especificação de Documentação Técnica do projeto ImPPros,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
